INDEX,RENT
1,36693.331666666665
2,23171.496666666666
3,22473.593333333334
4,26601.665
5,29877.30777777778
6,40923.685000000005
7,75837.57833333334
8,26213.232222222225
9,26895.288333333334
10,38434.456666666665
11,18562.833333333332
12,62456.011666666665
13,44092.613333333335
14,33049.99833333334
15,21693.711666666666
16,28426.312222222226
17,24014.666666666668
18,34850.07666666667
19,23897.321666666667
20,35834.16166666667
21,54727.42
22,34405.958333333336
23,24311.089603174616
24,21579.166666666668
25,12816.133333333333
26,19205.06
27,25010.725
28,18351.625
29,38335.59166666667
30,37692.396111111106
31,27314.61
32,28531.133333333335
33,39889.496666666666
34,29659.625
35,17780.161666666667
36,30628.985
37,26019.608333333334
38,21817.5
39,14943.88
40,29029.434444444447
41,29669.083333333332
42,25019.18833333333
43,21756.896666666667
44,17283.128333333334
45,27331.763333333332
46,24652.933333333334
47,31444.496666666666
48,37841.128333333334
49,16546.31
50,17388.56166666667
51,30453.643333333333
52,15047.308333333332
53,25459.456666666665
54,20431.375
55,23884.655
56,22200.788333333334
57,28052.166666666668
58,60972.54222222221
59,58085.565
60,24967.04722222222
61,30503.22222222222
62,22937.0
63,18325.153333333332
64,22844.665
65,23903.5
66,32273.665833333333
67,35244.83
68,46252.99
69,28277.333333333332
70,23819.081666666665
71,24037.504444444447
72,31009.70404761905
73,28323.058333333334
74,20983.793333333335
75,22612.104444444445
76,18919.403333333332
77,24633.33
78,34999.99833333334
79,32905.53833333333
80,21101.431666666667
81,33151.874444444446
82,60391.66333333333
83,50500.26
84,31768.636111111107
85,31216.208333333332
86,69993.44333333333
87,36721.59619047619
88,23132.080833333333
89,24956.618333333332
90,18641.922777777778
91,18673.948888888888
92,44621.74833333334
93,36471.89
94,24397.485
95,26121.94
96,23393.666666666668
97,30904.626666666667
98,24760.986666666668
99,28081.458333333332
100,18410.766666666666
101,20768.501666666667
102,26953.01
103,26086.031666666666
104,20556.84833333333
105,26786.231666666667
106,36967.66888888889
107,21639.293333333335
108,19536.68666666667
109,37193.308333333334
110,26828.753333333334
111,21711.333333333332
112,37858.42055555555
113,18914.12
114,29365.166666666668
115,25261.39
116,20316.503333333334
117,23138.708333333332
118,30960.23
119,17967.406666666666
120,29306.333333333332
121,28596.948333333334
122,18863.735
123,21463.0
124,24847.5
125,35999.85083333333
126,24200.915
127,26859.833333333332
128,21347.090634920627
129,28221.773333333334
130,30673.81
131,27789.277460317462
132,32709.666666666668
133,26119.855
134,30711.113333333335
135,25619.916666666668
136,28472.90375
137,24202.491666666665
138,38384.13
139,29610.693333333333
140,24669.295
141,35072.496666666666
142,62766.61722222222
143,22270.083333333332
144,23348.385
145,24152.868333333332
146,30881.716666666667
147,21929.986666666668
148,20409.653333333332
149,25594.166666666668
150,25204.871666666666
151,32474.22
152,26930.745
153,27210.915
154,28852.498333333333
155,44265.82666666667
156,30896.691666666666
157,30369.388333333332
158,22220.055
159,21296.425
160,58538.7475
161,22543.681666666667
162,22879.0
163,28032.243333333332
164,20324.86
165,25669.803333333333
166,21065.765
167,41063.028333333335
168,25002.130873015874
169,28066.077222222226
170,25365.52
171,128540.27166666667
172,20809.353333333333
173,109437.19494444443
174,25366.123333333333
175,51605.49
176,24733.94444444444
177,36079.66166666667
178,31510.553492063496
179,24062.181666666667
180,11757.439444444444
181,127486.99
182,29784.035
183,25602.066666666666
184,30205.509444444448
185,24964.498333333333
186,25867.23
187,26851.76380952381
188,19112.411666666667
189,26160.256666666668
190,29666.875
191,34409.541666666664
192,28297.168253968248
193,26572.42
194,73561.54833333334
195,26830.833333333332
196,81358.62833333333
197,23268.34
198,25448.831666666665
199,38584.9188888889
200,31914.59
201,40408.71722222223
202,26577.5
203,43010.935
204,22103.023333333334
205,47357.765
206,35913.738333333335
207,27775.825
