INDEX,RENT
1,35167.99333333333
2,20174.0
3,23784.85046101364
4,21865.0
5,25754.413333333334
6,41014.403333333335
7,66572.15
8,41393.81333333333
9,24116.68
10,33937.31333333333
11,18359.75
12,36510.63333333333
13,39759.921111111114
14,33841.0
15,20496.99111111111
16,26484.72111111111
17,25031.256666666668
18,33639.11666666667
19,23173.18
20,35512.293333333335
21,30444.126666666667
22,36327.293333333335
23,23897.94142857143
24,41990.29
25,22330.11
26,18558.1
27,24682.323333333334
28,17873.78
29,38865.32444444445
30,38361.3
31,26439.66
32,27055.54
33,74310.57833333334
34,25707.32
35,18566.65
36,30994.96
37,23990.87
38,21517.333333333332
39,15157.663333333334
40,28285.833333333332
41,29647.99653143657
42,28592.764444444445
43,22964.25
44,20120.156666666666
45,25311.013333333332
46,21894.6
47,31218.99
48,34521.01
49,21549.356666666667
50,18670.65
51,30265.31333333333
52,14602.933333333332
53,23728.5
54,24977.456666666665
55,23505.283333333333
56,22593.31
57,27970.0
58,61325.986666666664
59,23835.046666666665
60,25733.666666666668
61,30944.045555555553
62,22371.0
63,18343.666666666668
64,24212.672222222223
65,45007.706666666665
66,27291.0
67,37734.666666666664
68,44905.636666666665
69,28366.666666666668
70,23547.836666666666
71,24607.212212169314
72,77769.97
73,26374.996666666666
74,21731.45
75,22501.236666666668
76,21856.246666666666
77,60199.176666666666
78,62541.58666666667
79,33772.00666666667
80,21197.866666666665
81,33616.205555555556
82,46240.92333333333
83,52786.63333333333
84,31460.666666666668
85,30631.5
86,68980.93666666666
87,74188.74
88,24420.906296296296
89,25042.166666666668
90,18420.73
91,23426.83
92,44665.99333333333
93,37065.91
94,26211.713333333333
95,23813.603333333333
96,25335.893333333333
97,30822.923333333332
98,23238.986666666668
99,29429.96
100,21161.666666666668
101,20533.55555555556
102,24102.393333333333
103,27746.193333333333
104,30322.91755555556
105,25429.976666666666
106,36645.96
107,48822.45333333333
108,30736.538666666664
109,36106.19
110,42378.33
111,23320.993333333332
112,39921.04777777778
113,16414.52
114,28804.333333333332
115,33870.316666666666
116,36644.34555555556
117,23816.12
118,28777.943333333333
119,17811.653333333332
120,29101.333333333332
121,28177.215378787878
122,18256.416666666668
123,26974.623333333333
124,35422.49333333333
125,17040.956666666665
126,24409.43
127,26365.203333333335
128,20807.285555555558
129,28555.479947400163
130,30000.71
131,28538.293333333335
132,29135.222222222226
133,25542.02111111111
134,25182.643333333333
135,25603.023333333334
136,27741.013333333332
137,26434.633333333335
138,21957.636666666665
139,27119.688412698415
140,38995.113333333335
141,35193.333333333336
142,32119.256666666668
143,24930.63
144,20726.25
145,19795.536666666667
146,30152.44775979039
147,22914.193333333333
148,21220.273333333334
149,26615.598110469775
150,55367.68
151,22134.996666666666
152,24422.21
153,27032.823333333334
154,35883.07466666667
155,43589.65
156,30187.14
157,29873.295555555553
158,22277.838611111114
159,21664.171111111114
160,33062.583333333336
161,19966.746666666666
162,20199.0
163,25196.293333333335
164,22808.873333333333
165,25656.85
166,19593.61095238095
167,21826.873333333333
168,23706.993333333332
169,27178.677282051278
170,24826.316944444443
171,68495.84666666666
172,22482.286666666667
173,53362.573333333334
174,24276.798583638585
175,50731.99
176,57945.166666666664
177,34969.80333333334
178,32394.03
179,23735.956666666665
180,12236.33
181,79982.64333333333
182,30900.907777777775
183,26879.3
184,31030.25
185,24876.0
186,24524.98
187,26101.4
188,14444.862222222224
189,22206.576666666668
190,28978.333333333332
191,35961.816666666666
192,28100.32063492065
193,22402.85
194,54946.4
195,26244.666666666668
196,39147.96666666667
197,20449.716666666667
198,25442.976666666666
199,39193.880158730164
200,31618.643333333333
201,39891.99
202,20843.0
203,21198.88888888889
204,21672.296666666665
205,47479.44
206,35035.433333333334
207,23148.51
208,33777.71666666667
209,28143.65
210,31389.373333333333
211,50143.25666666667
212,28000.286666666667
213,37318.55
214,28515.666666666668
215,38334.263333333336
216,32955.60666666667
217,18948.02
218,35434.99
219,30302.62
220,22700.493333333332
221,117850.0
222,19951.806666666667
223,36375.46
224,15909.46
225,24846.925336134456
226,18391.636666666665
227,27351.8
228,45013.24333333333
229,34184.47222222222
230,23911.333333333332
231,17379.32
232,25000.7
233,22622.18666666667
234,21621.27
235,22566.956666666665
236,30176.44444444444
237,28519.543333333335
238,44489.13888888888
239,28389.32
240,60962.61666666667
241,26055.552222222224
242,30582.496666666666
243,21616.0
244,25578.753333333334
245,32376.331666666665
246,25722.666666666668
247,22855.133333333335
248,32025.663333333334
249,20290.04
250,23079.286666666667
251,26751.97
252,38727.99333333333
253,22025.146666666667
254,24659.04533333333
255,52911.36055555556
256,46480.99
257,17560.923333333332
258,30940.293333333335
259,17668.826666666668
260,69923.31666666667
261,22271.303333333333
262,51836.99333333333
263,51669.25666666667
264,29085.69968253968
265,25992.856666666667
266,25668.539444444443
267,21653.14777777778
268,38188.96
269,18777.136666666665
270,21697.71888888889
271,28754.626666666667
272,22218.4116559829
273,26193.583333333332
274,24546.789583333335
275,33562.61666666667
276,66563.30333333333
277,24958.31
278,20179.193333333333
279,33562.57666666667
280,31181.27
281,40953.316666666666
282,25073.096666666668
283,23301.576666666668
284,19312.783333333333
285,78637.97333333333
286,32003.136666666665
287,49135.022777777776
288,26717.212222222224
289,20433.613333333335
290,25900.963333333333
291,49368.556666666664
292,30028.38
293,24887.6
294,65925.65333333334
295,31211.696666666667
296,21784.793333333335
297,25468.013333333332
298,41557.636666666665
299,36173.26666666667
300,44907.816666666666
301,22183.73
302,57818.74
303,38142.33
304,48703.09
305,43407.986666666664
306,28974.5
307,20384.57
308,18106.666666666668
309,28574.33
310,33301.32666666667
311,26125.576666666668
312,22595.0
313,44676.77444444445
314,56812.29977777778
315,28420.996666666666
316,25269.583333333332
317,25470.266666666666
318,23614.29
319,20861.37777777778
320,15912.363333333333
321,25206.061732176742
322,57467.22
323,39844.136666666665
324,15560.305555555557
325,107053.31
326,35244.62333333334
327,18768.34
328,27077.326666666668
329,41039.996666666666
330,24752.503333333334
331,26091.573333333334
332,22803.636666666665
333,30200.522777777773
334,50763.8
335,22818.236666666668
