INDEX,RENT
1,36589.32666666667
2,22011.0
3,23321.92
4,25064.413333333334
5,30275.706666666665
6,41735.86222222222
7,75399.54333333333
8,24662.948888888888
9,27169.39
10,35004.87222222223
11,18201.0
12,65219.073333333334
13,44439.26
14,32945.0
15,21474.046666666665
16,26900.95
17,24692.333333333332
18,34862.486666666664
19,23280.48
20,35659.316666666666
21,54080.59333333333
22,34626.95333333333
23,22481.94444444444
24,21412.0
25,14874.21
26,17848.206666666665
27,24653.393333333333
28,18046.25
29,37173.142222222225
30,37504.95333333333
31,27502.21555555556
32,28005.136666666665
33,37438.0
34,29319.34
35,17985.316666666666
36,31129.316666666666
37,24387.842
38,21465.933333333334
39,15323.32
40,27867.986666666668
41,29757.94
42,29442.623333333333
43,21730.466666666667
44,18909.8
45,26847.016666666666
46,21926.826666666668
47,33529.996666666666
48,37919.96
49,18834.963333333333
50,20181.463333333333
51,30504.623333333333
52,14686.276666666667
53,25645.66
54,20489.333333333332
55,23964.33
56,22601.306666666667
57,27498.466666666667
58,60392.66
59,59587.083333333336
60,25338.126666666667
61,30515.833333333332
62,22457.333333333332
63,17061.166666666668
64,21442.0
65,28423.33
66,32143.333333333332
67,32127.996666666666
68,46520.64333333333
69,28446.666666666668
70,22789.913333333334
71,23929.62
72,30906.394444444446
73,27642.986666666668
74,17550.123333333333
75,22492.98111111111
76,20656.966666666667
77,25170.18
78,35033.333333333336
79,33344.0
80,22886.59
81,32046.734444444446
82,58086.27333333333
83,50673.246666666666
84,31610.996666666666
85,31655.0
86,69888.23666666666
87,34511.01111111111
88,23262.606666666667
89,25136.0
90,19919.393333333333
91,20207.833333333332
92,45188.83
93,36624.13333333333
94,26707.483333333334
95,26675.09888888889
96,23717.0
97,31566.3
98,25230.163333333334
99,29200.97
100,18843.933333333334
101,20975.823333333334
102,25657.596666666668
103,28755.556666666667
104,20541.89
105,27669.333333333332
106,37821.31555555556
107,20297.996666666666
108,21153.315833333334
109,36882.0
110,25119.07777777778
111,21416.666666666668
112,36600.29666666667
113,18954.573333333334
114,29315.0
115,32896.64333333333
116,16577.896666666667
117,27095.4
118,31125.0
119,18180.656666666666
120,29125.996666666666
121,28534.406666666666
122,19819.5
123,21493.333333333332
124,25100.0
125,35895.61
126,24173.133333333335
127,27075.47
128,20762.89365079365
129,28218.27666666667
130,30574.736666666668
131,27794.633333333335
132,32787.0
133,25688.47333333333
134,31255.626666666667
135,25014.183333333334
136,28270.846666666668
137,23920.333333333332
138,37804.69
139,28087.2
140,24032.33
141,34949.996666666666
142,62259.62444444445
143,21088.333333333332
144,23979.806666666667
145,24204.64
146,30058.699999999993
147,24223.84
148,21512.306666666667
149,25375.555555555555
150,24024.011111111115
151,27862.443333333333
152,26085.76
153,27442.826666666668
154,28859.99
155,44146.66333333333
156,31329.993333333332
157,30336.62
158,22124.173333333332
159,18812.516666666666
160,59101.96333333333
161,24745.0
162,19379.666666666668
163,27946.53111111111
164,22056.98
165,25462.856666666667
166,20942.676666666666
167,40615.066666666666
168,24054.855555555558
169,27463.248253968257
170,24693.426388888885
171,129520.18333333333
172,23257.97
173,111892.19833333333
174,23968.646666666667
175,51035.333333333336
176,23835.716666666667
177,34997.263333333336
178,32617.97285714286
179,23647.56
180,11324.33
181,127565.65333333334
182,31392.083333333332
183,28049.636666666665
184,31157.566666666666
185,25017.0
186,23341.843333333334
187,26733.46
188,17098.59
189,24374.68666666667
190,29477.5
191,34891.55
192,28365.23492063492
193,23486.4
194,74047.35333333333
195,27097.0
196,55988.98333333333
197,23002.126055555556
198,26563.333333333332
199,39071.23111111111
200,31252.056666666667
201,39443.333333333336
202,27045.0
203,42987.97888888889
204,21443.743333333332
205,48960.29666666667
206,35603.33111111111
207,27694.326666666668
208,35235.35
209,27049.536666666667
210,32452.333333333332
211,51845.20333333333
212,28000.296666666665
213,21565.323333333334
214,31144.506666666668
215,15800.333333333334
216,58017.316666666666
217,20587.906666666666
218,35697.65666666667
219,41608.18
220,21919.663333333334
221,119513.33333333333
222,11771.35
223,36372.693333333336
224,16035.437777777779
225,24905.283333333333
226,16006.616666666667
227,26196.33
228,44541.39
229,36054.205555555556
230,24537.833333333332
231,17741.163333333334
232,25025.02666666667
233,23640.41
234,23250.516666666666
235,22622.29
236,30302.5
237,48539.14
238,23267.466666666667
239,28183.0
240,61221.316666666666
241,26723.333333333332
242,31841.746666666666
243,29490.0
244,25232.376666666667
245,32332.573999999997
246,26566.323333333334
247,23037.48
248,35897.666666666664
249,22354.746666666666
250,21571.66
251,29546.146666666667
252,39460.0
253,23968.72333333333
254,24971.896666666667
255,24870.54
256,59343.333333333336
257,15598.093333333334
258,31665.56333333333
259,19278.863333333335
260,90746.575
261,21397.043333333335
262,51387.66333333333
263,51603.64
264,28521.758571428574
265,26340.33
266,25458.66
267,23718.546666666665
268,37036.613333333335
269,17230.506666666668
270,22296.5
271,28373.253333333334
272,22223.763333333332
273,25979.385555555556
274,24298.95
275,49483.63333333333
276,67045.32
277,24978.316666666666
278,21112.41
279,100317.84
280,29429.24
281,39379.63
282,25172.996666666666
283,18200.126666666667
284,19155.906666666666
285,105481.60666666667
286,31747.873333333333
287,26767.21111111111
288,26244.996666666666
289,20800.896666666667
290,26773.2
291,32212.996666666666
292,52627.95
293,24628.333333333332
294,67370.27
295,33228.02333333333
296,26921.69
297,20034.886666666665
298,41278.62666666666
299,37256.63
300,19719.323333333334
301,23096.17
302,83230.84
303,37716.33
304,24073.196666666667
305,40269.973333333335
306,31305.27777777778
307,22290.416666666668
308,20057.333333333332
309,26593.0
310,33456.0
311,25997.126666666667
312,43897.27777777778
313,45827.66333333333
314,30501.703333333335
315,28374.33
316,27771.55
317,26368.24
318,23469.28
319,21937.933333333334
320,15383.663333333334
321,25370.98
322,62622.10888888888
323,38821.043333333335
324,14639.853333333333
325,38776.666666666664
326,37033.253333333334
327,18817.216666666667
328,30432.653333333332
329,40278.99
330,24205.633333333335
331,26586.713333333333
332,23346.286666666667
333,21154.2
334,33972.666666666664
335,22626.533333333333
336,24793.31
337,24967.043333333335
338,27686.833333333332
339,24159.403333333332
340,34939.333333333336
341,32620.323333333334
342,23714.956666666665
343,32652.703333333335
344,95675.65
345,49786.94666666666
346,24916.633333333335
347,19443.586666666666
348,31531.12
349,25616.68666666667
350,49176.666666666664
351,48464.28333333333
352,17805.333333333332
353,21573.89207142857
354,40242.66
355,25178.33
356,22921.85
357,16379.145555555557
358,21088.323333333334
359,36012.323333333334
360,55775.16333333333
361,22853.0
362,25192.953333333335
363,17194.6
364,18613.573333333334
365,19783.713333333333
366,22422.833333333332
367,22159.623333333333
368,18309.173333333332
369,30852.306666666667
370,31366.65
371,17295.66
372,27519.33
373,29297.66
374,22902.75
375,52081.83
376,17528.91
377,19217.763333333332
378,26825.333333333332
379,24087.99
380,23680.596666666668
381,22207.383174603176
382,33512.64666666667
383,36221.3
384,26465.483333333334
385,21013.475555555553
386,17401.913333333334
387,32926.666666666664
388,39560.0
389,14777.82
390,20086.666666666668
391,21922.333333333332
392,31379.367777777774
393,29015.866666666665
394,40698.333333333336
395,35513.636666666665
396,22844.41
397,13254.023333333333
398,35452.65666666667
399,26243.666666666668
400,24730.106666666667
401,38529.86666666667
402,43559.33
403,20840.913333333334
404,33176.07777777778
